Gene	D25_M_I	D45_M_I	D53_M_I	D56_M_I	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a126_gac-miR-20a-5p	339.694155651426	256.459770530363	166.794913164751	116.638031809191	482.94290343773	234.490242913562	149.047736560624	112.80962654334	112.188330021792	241.135234749998	165.857720063276	157.553326060326	158.411120043348
a203_gac-miR-206-1-3p	4338.10134977072	673.549148225652	964.074598092261	94973.3199558984	3098.07872555303	39281.2817583272	17374.1965553989	112141.35212523	4445.46257711351	103090.890716926	58187.6810448608	22616.5967544179	30766.4568670856
a240_gac-miR-205-1a-3p	149.757638512994	83.9654764725745	25.3528268010422	35.3124316486541	76.0635072914424	9.52244641273348	60.8114765167348	107.904860171891	50.8353370411245	34.3253003202844	93.3343823930224	211.048176304065	73.9251893535622
a178_gac-miR-205-1-5p	13256.5948628413	18184.0016656475	2146.98412225668	4362.15538229511	24207.5130348162	3162.64251482911	5493.30337867838	10302.4617632298	6236.969972149	9651.41631755598	18886.3384047719	40397.4056080354	8075.94976754324
a101_gac-miR-204-2b-3p	0	10.9520186703358	0	15.5160684516814	0	19.044892825467	35.7714567745499	12.2619159286239	22.7882545356765	8.58132508007111	16.3965806906661	24.9154097025632	37.7169333436542
a233_gac-miR-204-1/2b-5p	7238.28586146139	6842.27366429229	1182.24234451176	8901.94299651981	3933.56994850031	1387.8965646559	4120.87182042815	6545.41072269946	4762.74519795639	10276.1367833852	8302.97620666577	7624.84817515208	14851.4196733973
a234_gac-miR-202-5p	0	216.302368739132	0	4.28029474529141	20.5250733961035	0	2.38476378496999	58.8571964573949	7.011770626362	18.8789151761564	19.549769285025	0	64.8731253510852
a67_gac-miR-200b-5p	0	40.1574017912313	0	25.6817684717484	24.1471451718865	0	0	26.9762150429727	1.7529426565905	10.2975900960853	1.26127543774355	32.2434713797877	15.0867733374617
a133_gac-miR-200b-3p	9943.66368890751	10215.4954147557	1938.15689097441	2065.2422146031	8062.73177289289	1499.78531000552	1200.72856573239	6529.47023199225	3553.21476490894	1925.64934796796	3011.92574533159	23320.0906754315	3646.47311566449
a128_gac-miR-200a-3p	631.904182018244	1587.13003897616	115.422079910008	295.340337425107	1394.49763367644	96.4147699289265	100.16007896874	1109.70339154047	369.870900540595	236.844572209963	382.797095355166	1497.12300065696	540.106485481128
a220_gac-miR-19b-3p	893.675663971852	269.237125645755	232.178519125334	120.918326554482	767.87921646599	505.879965676466	504.377540521153	49.0476637144957	119.200100648154	355.266858314944	250.363174392094	598.70263902924	171.989216047063
a157_gac-miR-19b-2-5p	226.462770434284	82.1401400275185	82.7302769297166	24.6116947854256	66.4046492226878	122.601497563944	164.548701162929	67.4405376074317	91.153018142706	57.4948780364764	63.0637718871773	225.704299658514	37.7169333436542
a106_gac-miR-19a-1-5p	0	0	32.0246233276322	0	3.62207177578297	0	0	0	0	0	0	0	0
a222_gac-miR-19a-1-3p	189.936517138432	80.3148035824625	59.3789890866514	62.5993106498868	118.321011342244	44.0413146588924	19.0781102797599	3.67857477858718	21.035311879086	42.9066254003555	23.3335955982556	286.527211579477	39.2256106774004
a72_gac-miR-199-5p	5142.896464056	7022.98197235283	23534.7622475464	24161.1937634837	8997.2262910449	10765.1256695952	11969.1294367644	10059.6758278431	13811.4351912765	8609.64345283534	14175.4746447997	3415.60954775433	7976.37706351599
a20_gac-miR-199-3p	16556.1330772333	22376.7994799411	47863.468281757	50412.2414363559	17899.0713586609	53388.7861187919	35437.5898446541	49832.4263339277	55697.9999705065	30858.4449879357	55310.0811336489	23895.3435170936	43916.0885080172
a153_gac-miR-196d-5p	0	24.6420420082556	0	160.511052948428	9.65885806875459	94.0341583257431	52.4648032693398	147.142991143487	61.3529929806675	75.5156607046258	192.344504255891	20.5185726962286	119.185509365947
a69_gac-miR-196d-3p	253.248689517909	96.7428315879663	0	445.150653510306	71.2340782570651	224.967796500829	160.971555485474	396.059884494553	238.400201296308	200.803006873664	500.095711065316	167.079806240718	205.180117389479
a154_gac-miR-196a-5p	105.926134557972	407.050027247481	30.6902640223142	703.573448757275	120.735725859432	834.404366915771	528.225178370853	1466.52514506342	510.106313067835	526.893359916366	567.573946984596	400.112167576457	175.006570714555
