Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-218a-2-5p_gac-miR-218b-5p	1.98798347571004	0	0	0	16.3787156030189	0	0	0	8.66339613634165	12.9131480294591	5.60439402872569	16.3184339133486	4.31295995358105	12.9098044539862	0	16.8747972437573	0	0	0
miR-218a-2-5p	58.9768431127312	143.233840401863	72.6445119244441	243.664171914937	49.1361468090567	99.637139378956	132.954596003753	47.2813354132509	46.2047793938222	32.6226897586336	120.494471617602	128.627655552277	218.235773651201	67.5513023755094	6.51699672897678	48.0564878028742	102.812182830935	46.0896067685806	142.671001850876
miR-2188-5p	13607.0842300767	17743.3674294738	10121.8019948059	3634.90791436891	10074.957435307	1447.71911918141	1373.12858694333	1341.88932887131	46993.1484422292	4537.95207329993	2076.42798764287	3027.5494448648	1629.43627046292	7034.94274339082	18205.2303623966	4404.32208062067	1617.22381843832	1621.39109184395	758.46061808696
miR-2188-3p	8226.93828364672	10198.2494366126	9963.47421240645	6246.02521340799	17625.5453282987	3436.20390935118	17942.8019934692	19752.3407419262	20413.8490959331	7917.1190207984	2157.69170105939	4143.9223061133	2067.63300174675	7996.87328921808	19612.9016558556	14224.3535462324	5094.52092165701	2331.30861699581	1218.8319951934
miR-217a-5p	39.7596695142008	17.6287803571523	0	167.456447365409	2.04733945037736	0	0	0	31.7657858332527	31.9430503886621	0	60.4741962671155	15.5266558328918	46.2351136259042	71.6869640187446	31.9153773958019	0	0	0
miR-216b-5p	12.5905620128303	0	0	0	20.4733945037736	0	0	0	2.88779871211388	0	0	2.87972363176741	0	6.60501623227203	3.25849836448839	0	0	25.4524694095146	0
miR-214a-3p	4703.56890352996	5401.01758192255	5928.9097809104	5452.86323816225	2823.28110207038	3487.29987826346	2367.25382345272	9624.00324875909	5579.22711180403	2409.32156654909	3144.06505011511	1701.91666637454	3414.13909925476	3675.99176126994	742.937627103353	999.281471565109	4274.97783207939	1256.11376058848	1033.9970546512
miR-212a-5p	0.662661158570014	22.0359754464404	0	36.0983958392499	225.20733954151	0	0	40.5268589256436	0	0	11.2087880574514	81.5921695667432	204.434301799742	111.384591916951	159.666419859931	192.592794629839	0	0	0
miR-210-5p	2221.90286468526	1582.18303705442	1180.93898872045	791.156508810227	1169.03082616547	331.272198447982	659.256191802844	1021.05169570997	2506.60928211485	1002.46807070801	829.450316251402	1356.34983056245	1658.76439814727	2078.47851709178	2733.88012780576	1579.99460280137	180.807631875092	591.597937626557	595.688203604174
miR-210-3p	159.038678056803	110.179877232202	91.2713098537888	229.62590686634	362.379082716793	0	0	0	326.321254468869	94.4698724260432	114.890077588877	242.856692945718	253.602045270565	312.53735899069	641.924177804213	168.381129019231	0	0	0
miR-21-5p	21661.7306124952	37223.1697241272	51044.8770455761	74772.8133149174	90132.071963413	44365.7782070553	57301.2241623313	41128.0073330407	31384.5964032537	29695.4829921662	54385.0396547541	101321.156167982	83349.6762869352	83665.1401581686	95154.6692397899	104087.417833679	47023.5744036453	41336.186130209	49395.0541768863
