Gene	T9_F	T26_F	T31_F	T32_F	T44_F	T47_F	T13_F	T23_F	T1_M	T3_M	T12_M	T41_M	T43_M	T45_M	T63_M	T69_M
miR-489-3p	175.891373177907	0.200883218762539	0	8.74961819564828	127.384254193101	26.0518283777141	0	62.3424864067534	0	0	0	70.9203989987668	25.9018524637159	50.2648541162212	11.9117348533261	24.3688814025599
miR-460-5p	27.0602112581395	8.63797840678918	1.65543735115064	0	115.286308264147	58.2334987266549	0	6.03314384581484	52.382831181611	0	0	37.4673806031221	24.5735523373715	83.7747568603687	4.76469394133044	12.5536661770763
miR-458-3p	0	0	0	0	0	15.3246049280671	5.50657340680435	0	0	0	0	14.0502677261708	0.664150063172204	12.7537689548621	2.38234697066522	13.0459668114715
miR-456-3p	169.126320363372	195.459371855951	94.3599290155862	55.4142485724391	54.7965786193786	64.3633406978818	110.131468136087	180.994315374445	100.275705404798	299.570835075195	147.943716685195	25.42429398069	53.7961551169485	80.77387004746	95.2938788266088	77.2911996000385
miR-455-5p	33.8252640726744	0	33.5817291233415	40.831551579692	0	47.506275277008	5.50657340680435	134.740212556531	4.4899569584238	0	1.70050249063442	82.294425253286	104.271559918036	95.7783041120036	71.4704091199566	56.6145729554422
miR-455-3p	84.563160181686	19.6865554387288	31.9262917721908	14.5826969927471	125.24932255858	139.453904845411	0	166.916979734211	0	0	197.258288913593	74.2657008383312	224.482721352205	192.306829927234	33.3528575893131	53.9069194662689
miR-454b-3p	5.07378961090116	94.2142295996308	0	0	0	0	0	0	0	0	0	14.0502677261708	1.32830012634441	0	2.38234697066522	3.44610444076605
miR-451-5p	24951.2060432083	36496.8649512156	15258.1660655554	47735.0003360585	22944.1102761998	53167.184337436	33959.0381997625	64124.2748892173	26433.8732665604	21235.4871499894	33829.7965486812	20919.5105235325	21361.7226318708	71363.8392238814	101683.333401933	32450.7347671079
miR-429a-3p	142.066109105232	42.3863591588957	60.305217791916	23.3323151883954	35.5821939086874	22.9869073921006	11.0131468136087	106.585541276062	37.416307986865	20.4252842096724	178.552761516615	33.4530183956447	108.920610360241	22.006503294664	71.4704091199566	37.4148482140314
miR-425-5p	4745.68454939622	3016.86417937581	4810.70094244375	3397.76839931008	2071.59532936378	1868.06934073138	7524.73256039815	2328.79352448453	5151.47728363158	5198.23483136161	2972.47835362897	3898.61476382843	2059.529345897	1781.77654516456	1274.55562930589	1639.85341317024
miR-375a-3p	8006.44000600203	2340.08861536482	876.672322959344	1402.85545070227	2621.69604719209	1232.09823621659	1373.89006499769	1882.34087989423	1828.90913439796	4953.13142084555	1816.13665999757	2492.91893084344	2056.87274564431	291.836242555374	2532.43482981713	1035.308234133
miR-365-2b-5p	221.555479676017	16.0706575010031	28.8519081200539	34.9984727825931	0	19.9219864064872	0	8.04419179441979	5.9866092778984	108.934849118253	56.116582190936	8.02872441495473	25.9018524637159	29.2586464258601	0	23.6304304509672
miR-365-2b-3p	323.031271894041	271.794994985715	325.648176076346	349.984727825931	252.633576751681	868.905099421404	203.743216051761	989.435590713634	200.551410809596	47.6589964892355	824.743707957696	503.133396670496	524.014399842869	2233.91015830947	285.881636479827	175.259025844673
miR-338-3p	35.5165272763081	12.4547595632774	20.8112124144651	0	0	49.0387357698147	0	14.0773356402346	17.9598278336952	0	0	133.812073582579	65.7508562540482	88.7762348818833	35.7352045599783	43.0763055095756
miR-338-1b-5p	0	0	10.4056062072326	0	12.8095898071275	12.2596839424537	38.5460138476305	0	0	37.4463543843993	0	21.4099317732126	2.65660025268881	0.250073901075727	35.7352045599783	2.9538038063709
miR-338-1a-5p	0	0	0	0	0	0	0	0	0	0	0	4.68342257539026	3.32075031586102	7.75229093334755	0	0
miR-31a-5p	0	53.0331697533103	65.0350387952035	67.0804061666368	0	4.59738147842013	66.0788808816523	6.03314384581484	0	0	0	22.7480525090384	63.7584060645316	25.7576118107999	11.9117348533261	34.4610444076605
miR-30e-5p	429.580853722965	579.748969348688	381.223572864975	247.905848876701	241.247274700901	465.86798981324	200.989929348359	317.745575879582	113.74557628007	425.526754368174	564.566826890629	390.73125486113	527.33515015873	252.324566185409	836.203786703493	408.117225913579
miR-30e-3p	874.383076278633	4656.07124447813	2325.88947836664	4829.78924399785	1218.33431943346	1773.05679017736	3689.40418255892	2827.53341573856	3413.86394072156	3863.78292966302	3412.90849870329	1304.66771743014	999.545845074167	824.993799648825	1381.76124298583	833.218823713791
miR-30c-2-5p	903.134550740407	3913.60686793179	1471.44731412275	1315.35926874579	3121.27004967006	2611.31267974263	2659.6749554865	1285.05963915856	1568.49163080938	2808.47657882995	2892.55473656916	2639.44315141637	3495.42178247531	2642.28083876614	2370.43523581189	1671.60680408873
miR-30c-1-5p_gac-miR-30c-2-5p	25.3689480545058	25.3112855640799	2.36491050164376	43.7480909782414	105.323293969715	41.3764333057811	30.2861537374239	8.04419179441979	1.4966523194746	13.6168561397816	5.10150747190327	4.68342257539026	47.8188045483987	60.0177362581746	61.9410212372958	42.0917042407853
miR-30c-1-5p	214.790426861482	524.907850626515	616.059185678201	262.488545869448	731.569906762613	439.816161435526	209.249789458565	782.297652007324	263.41080822753	81.7011368386894	387.714567864649	710.542110723493	725.251868984046	388.614842271681	278.734595567831	409.840278133962
miR-30bb-5p	65.9592649417151	377.258684836048	134.090425443201	116.661575941977	92.5137041625873	139.453904845411	269.822096933413	335.845007417026	53.8794835010856	0	219.364821291841	267.624147165158	249.720423752749	202.809933772415	252.528778890513	103.383133222981
miR-30bb-3p	10.1475792218023	113.499018600835	123.684819235969	29.1653939854943	0	13.7921444352604	11.0131468136087	70.3866782011732	11.9732185557968	0	0	25.42429398069	9.96225094758306	14.2542123613165	47.6469394133044	15.0151693490521
miR-30a-5p	7788.26705273328	9769.15181164104	8918.55048379897	12579.0344259437	8066.48335909943	10903.4564063197	15602.8757481801	11466.9954029454	13170.5404113765	8786.27642419406	11415.4732196289	8028.72441495473	8642.58477205989	13541.7518171517	15971.2540913396	9506.32525017034
miR-301c-5p	8.4563160181686	4.01766437525078	25.5410334177527	26.2488545869448	48.3917837158149	0	13.7664335170109	0	0	0	0	13.3812073582579	0	0.750221703227182	0	0.738450951592725
miR-301a-5p	0	0	0	0	0	1.53246049280671	0	0	0	0	0	26.7624147165158	11.9547011370997	12.2536211527106	0	3.19995412356847
miR-29b-2b-3p	0	24.3068694702672	16.0813914111776	0	0	0	0	0	0	0	209.161806348034	0.669060367912894	0	0	26.2058166773174	2.46150317197575
miR-29b-1a/2a-3p	54.120422516279	35.757212939732	49.4266294843547	20.415775789846	12.8095898071275	24.5193678849073	82.5986011020653	98.5413494816424	7.483261597373	0	0	21.4099317732126	7.30565069489424	14.5042862623922	2.38234697066522	7.63065983312482
miR-29b-1a-5p	13.5301056290698	86.3797840678918	3.78385680263002	58.3307879709885	217.763026721167	32.1816703489409	41.2993005510327	62.3424864067534	2.9933046389492	3.40421403494539	0	30.1077165560802	27.8943026532326	68.7703227958251	42.882245471974	27.0765348917332
