Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-24-2-5p	7.58983754654537	7.65138898097479	8.54868404423411	8.09452898712884	7.2644568585094	5.34524904480132	5.59869934684849	0.167968456165149	7.81062883985248	7.76903314040757	7.85614141961779	7.09613571095312	7.6002310532305	6.96169330188787	6.73512130516644	6.9890103347406	5.26769619865081	6.64802615205529	6.23238764986022
miR-23b-2-5p	4.66422839554754	4.7797842711601	5.70631526643748	7.51066988324463	7.01428205127778	5.68460315058797	4.69795962570477	5.0696684843068	3.73423649820304	6.38913209175155	5.59759432725899	7.67952141546353	6.85528051549196	5.23466885386267	6.73512130516644	7.69175347205641	5.57490992283568	3.55651259557704	6.97525992576476
miR-23b-2-3p	9.1574548354669	8.98841872158416	8.68349752469944	8.54759201177245	8.53034625160372	9.49628822075775	8.59831089474383	9.56603428531873	9.32833582654924	8.53745614364973	7.34631140097797	8.88782548928027	9.03361102722942	9.65089845254991	8.03534523866453	9.11380133419141	8.89642110160237	8.51133094376086	10.1096006405796
miR-23a-3p_gac-miR-23b-2-3p	3.87159771360723	4.18358318410251	5.47094036700607	5.24010531721553	5.76551623745941	0.167968456165149	0.167968456165146	0.167968456165149	5.95528428561144	4.77676757792068	4.74112039128274	3.20551178044186	5.56163099944692	4.78226108469841	7.37597965032431	5.99004875706401	0.167968456165146	0.167968456165146	0.167968456165149
miR-23a-3p	13.6726984397688	14.2661763169091	13.9445823521371	12.0684969116563	12.082356601082	13.3153554436681	12.981319721856	13.246747252243	14.4445632750441	14.0752794671115	13.5377997003747	12.4436580470216	12.8383302500292	12.5322219875536	11.9565598605594	12.1619918715187	13.3931237897164	13.1319942538994	13.8258652725335
miR-23a-3-5p	3.96065131706083	5.3171717762877	2.93984957951734	6.41013347757802	0.167968456165149	0.167968456165149	0.167968456165146	6.35538592018963	3.20892013448105	4.77676757792068	5.19367156070689	0.167968456165146	4.59554706373781	4.6428973785918	0.167968456165146	4.03083217474659	5.80678786114551	5.62927283524364	5.91583893881927
miR-23a-2-5p	5.48952912801497	6.60304395118884	5.90862110605828	0.167968456165149	0.167968456165149	0.167968456165149	7.05994756881881	5.82126490657342	5.69746499233807	6.5741978261668	6.09021593088694	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149	6.5125584107655	4.71577112878566	4.99012978434351
miR-23a-1-5p	3.17719904899222	2.52928613258561	5.5537394999261	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165146	0.167968456165149	0.167968456165146	4.43807960150912	3.17097982139949	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149	5.01305194924553	4.93693948853177	5.44274432263195
miR-22b-5p	8.89616436515008	8.74958997659466	10.1722960851527	9.61064412281183	9.59145340290257	7.06697766209223	7.13355048491349	7.02426134686327	9.01951153017884	8.34304698783231	8.33252937990685	9.02688629905657	8.46595637022894	10.4533752666755	9.75655953402977	8.62322017080611	6.58304045171134	8.4286800448811	8.55293277952803
miR-22b-3p	4.33838994308057	3.38159400513692	0.167968456165149	5.65787858578789	3.81582749145619	0.167968456165149	4.15440386182091	0.167968456165149	5.38332438863171	4.75138990053051	4.51108977088934	0.167968456165146	3.35380926971279	5.4999657952707	2.99961035907259	3.96084643642928	0.167968456165146	0.167968456165146	0.167968456165149
miR-22a-5p	9.28255290231206	8.35812442437484	8.30754530304102	8.57185799732508	8.95548914010544	9.3005421685418	6.24806181161157	6.2392332084022	7.64486271482013	8.23275458805138	7.98517541959027	8.57443787193866	8.95113431660323	9.56583318837397	7.35593919407691	8.23941872204766	8.66787245806192	9.10498693065673	8.67346397243619
